frame,memory_bank_active_slots,memory_bank_writes,memory_bank_replacements,memory_bank_diversity_skips,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_debug_images_saved
215.0,16.0,18.0,2.0,35.0,0.9448625445365906,0.944182276725769,9.0,0.9999666213989258,0.9389762282371521,1.0,1.0,19.0
216.0,16.0,18.0,2.0,35.0,0.9425550699234009,0.9416587352752686,9.0,0.9999420046806335,0.9389762282371521,1.0,1.0,19.0
217.0,16.0,18.0,2.0,35.0,0.945193350315094,0.9433149099349976,9.0,0.9997454285621643,0.9389762282371521,1.0,1.0,19.0
218.0,16.0,18.0,2.0,35.0,0.9452052712440491,0.9433267712593079,9.0,0.9997454285621643,0.9389762282371521,1.0,1.0,19.0
219.0,16.0,18.0,2.0,35.0,0.928820788860321,0.9267328977584839,9.0,0.9996855854988098,0.9389762282371521,1.0,0.9999999403953552,19.0
220.0,16.0,18.0,2.0,35.0,0.9339659810066223,0.9327871799468994,6.0,0.9998997449874878,0.9389762282371521,1.0,1.0,19.0
221.0,16.0,18.0,2.0,35.0,0.9339443445205688,0.9327644109725952,6.0,0.9998995661735535,0.9389762282371521,1.0,1.0,19.0
222.0,16.0,18.0,2.0,35.0,0.9430137872695923,0.9424351453781128,6.0,0.9999759197235107,0.9389762282371521,1.0,1.0,19.0
223.0,16.0,18.0,2.0,35.0,0.940984308719635,0.9399356245994568,6.0,0.9999207258224487,0.9389762282371521,1.0,0.9999999403953552,19.0
224.0,16.0,18.0,2.0,35.0,0.9329842329025269,0.9316482543945312,8.0,0.9998713731765747,0.9389762282371521,1.0,1.0,19.0
225.0,16.0,18.0,2.0,35.0,0.9329732656478882,0.9316434264183044,8.0,0.9998723864555359,0.9389762282371521,1.0,0.9999999403953552,19.0
226.0,16.0,18.0,2.0,35.0,0.944821834564209,0.9444500207901001,9.0,0.9999899864196777,0.9389762282371521,1.0,1.0,19.0
227.0,16.0,18.0,2.0,35.0,0.9464315176010132,0.9453190565109253,6.0,0.9999107122421265,0.9389762282371521,1.0,1.0,19.0
228.0,16.0,18.0,2.0,35.0,0.9330394268035889,0.9330329298973083,12.0,1.0,0.9389762282371521,1.0,1.0,19.0
229.0,16.0,18.0,2.0,35.0,0.9330593943595886,0.9330528974533081,12.0,1.0,0.9389762282371521,1.0,1.0,19.0
230.0,16.0,18.0,2.0,35.0,0.9312296509742737,0.9312191009521484,13.0,1.0,0.9389762282371521,1.0,1.0,19.0
231.0,16.0,18.0,2.0,35.0,0.9430193901062012,0.9416585564613342,10.0,0.9998663663864136,0.9389762282371521,1.0,1.0,19.0
232.0,16.0,18.0,2.0,35.0,0.6618808507919312,0.5936982035636902,1.0,0.7291628122329712,0.9389762282371521,1.0,1.0,19.0
233.0,16.0,18.0,2.0,35.0,0.7035289406776428,0.6329078078269958,1.0,0.7135545611381531,0.9389762282371521,1.0,1.0,19.0
234.0,16.0,18.0,2.0,35.0,0.7640231251716614,0.7153859734535217,1.0,0.8476153016090393,0.9389762282371521,1.0,1.0,19.0
235.0,16.0,18.0,2.0,35.0,0.7505968809127808,0.6995641589164734,1.0,0.8340507745742798,0.9389762282371521,1.0,0.9999998807907104,19.0
236.0,16.0,18.0,2.0,35.0,0.7505760192871094,0.7030114531517029,1.0,0.8535708785057068,0.9389762282371521,1.0,1.0,19.0
237.0,16.0,18.0,2.0,35.0,0.7507337331771851,0.703109860420227,1.0,0.8532434105873108,0.9389762282371521,1.0,0.9999999403953552,19.0
238.0,16.0,18.0,2.0,35.0,0.7206999063491821,0.671638011932373,1.0,0.8452364802360535,0.9389762282371521,1.0,1.0,19.0
239.0,16.0,18.0,2.0,35.0,0.725452184677124,0.6660222411155701,1.0,0.7840791940689087,0.9389762282371521,1.0,1.0,19.0
240.0,16.0,18.0,2.0,35.0,0.7256175875663757,0.6661401987075806,1.0,0.7837882041931152,0.9389762282371521,1.0,0.9999999403953552,19.0
241.0,16.0,18.0,2.0,35.0,0.7324150800704956,0.6807271838188171,1.0,0.8302810788154602,0.9389762282371521,1.0,1.0,19.0
242.0,16.0,18.0,2.0,35.0,0.7325505018234253,0.6808140277862549,1.0,0.8300005793571472,0.9389762282371521,1.0,1.0,19.0
243.0,16.0,18.0,2.0,35.0,0.71892249584198,0.664588451385498,1.0,0.8148149847984314,0.9389762282371521,1.0,0.9999999403953552,19.0
244.0,16.0,18.0,2.0,35.0,0.7190262675285339,0.6646629571914673,1.0,0.814642071723938,0.9389762282371521,1.0,1.0,19.0
245.0,16.0,18.0,2.0,35.0,0.9275678992271423,0.9267269372940063,9.0,0.9999490976333618,0.9389762282371521,1.0,1.0,19.0
246.0,16.0,18.0,2.0,35.0,0.6194251179695129,0.542971134185791,1.0,0.6759655475616455,0.9389762282371521,1.0,0.9999999403953552,19.0
247.0,16.0,18.0,2.0,35.0,0.6188929677009583,0.5425271987915039,1.0,0.6765353083610535,0.9389762282371521,1.0,0.9999998807907104,19.0
248.0,16.0,18.0,2.0,35.0,0.6188929677009583,0.5425271987915039,1.0,0.6765353083610535,0.9389762282371521,1.0,0.9999998807907104,19.0
249.0,16.0,18.0,2.0,35.0,0.6188929677009583,0.5425271987915039,1.0,0.6765353083610535,0.9389762282371521,1.0,0.9999998807907104,19.0
250.0,16.0,18.0,2.0,35.0,0.9648412466049194,0.9637082815170288,2.0,0.9999074339866638,0.9389762282371521,1.0,1.0,19.0
251.0,16.0,18.0,2.0,35.0,0.9347083568572998,0.9340180158615112,3.0,0.9999656081199646,0.9389762282371521,1.0,1.0,19.0
252.0,16.0,18.0,2.0,35.0,0.6946889162063599,0.6497781276702881,1.0,0.8679671883583069,0.9389762282371521,1.0,1.0,19.0
253.0,16.0,18.0,2.0,35.0,0.6087589263916016,0.5051754713058472,1.0,0.5055637359619141,0.9389762282371521,1.0,1.0,19.0
254.0,16.0,18.0,2.0,35.0,0.5913199782371521,0.49828192591667175,1.0,0.5699585676193237,0.9389762282371521,1.0,0.9999999403953552,19.0
255.0,16.0,18.0,2.0,35.0,0.591326117515564,0.4982852041721344,1.0,0.5699406862258911,0.9389762282371521,1.0,1.0,19.0
256.0,16.0,18.0,2.0,35.0,0.6433993577957153,0.5610211491584778,1.0,0.6377397179603577,0.9389762282371521,1.0,1.0,19.0
257.0,16.0,18.0,2.0,35.0,0.6843522787094116,0.5942391157150269,1.0,0.5883508920669556,0.9389762282371521,1.0,1.0,19.0
258.0,16.0,18.0,2.0,35.0,0.6844203472137451,0.5942951440811157,1.0,0.5882748365402222,0.9389762282371521,1.0,0.9999999403953552,19.0
259.0,16.0,18.0,2.0,35.0,0.5791144371032715,0.4797944724559784,1.0,0.53119295835495,0.9389762282371521,1.0,0.9999999403953552,19.0
260.0,16.0,18.0,2.0,35.0,0.5792151689529419,0.4798787832260132,1.0,0.531093180179596,0.9389762282371521,1.0,0.9999999403953552,19.0
261.0,16.0,18.0,2.0,35.0,0.6879301071166992,0.5958967208862305,1.0,0.5762541890144348,0.9389762282371521,1.0,1.0,19.0
262.0,16.0,18.0,2.0,35.0,0.687937319278717,0.5958836078643799,1.0,0.5761270523071289,0.9389762282371521,1.0,0.9999999403953552,19.0
263.0,16.0,18.0,2.0,35.0,0.7580217719078064,0.6878334283828735,1.0,0.7163313627243042,0.9389762282371521,1.0,1.0,19.0
264.0,16.0,18.0,2.0,35.0,0.756446361541748,0.7282136678695679,1.0,0.9447154998779297,0.9389762282371521,1.0,0.9999999403953552,19.0
265.0,16.0,18.0,2.0,35.0,0.9503277540206909,0.9500762820243835,3.0,0.9999953508377075,0.9389762282371521,1.0,1.0,19.0
266.0,16.0,18.0,2.0,35.0,0.976330041885376,0.973030686378479,3.0,0.9992152452468872,0.9389762282371521,1.0,0.9999999403953552,19.0
267.0,16.0,18.0,2.0,36.0,0.9706388711929321,0.9702945351600647,6.0,0.9999914169311523,0.9389762282371521,1.0,1.0,19.0
268.0,16.0,18.0,2.0,37.0,0.9706588387489319,0.9703108072280884,6.0,0.999991238117218,0.9389762282371521,1.0,1.0,19.0
269.0,16.0,18.0,2.0,38.0,0.9653115272521973,0.9653027057647705,13.0,1.0,0.9389762282371521,1.0,1.0,19.0
270.0,16.0,18.0,2.0,38.0,0.9522000551223755,0.9516369700431824,2.0,0.9999771118164062,0.9389762282371521,1.0,1.0,19.0
271.0,16.0,18.0,2.0,38.0,0.952690601348877,0.9475594162940979,3.0,0.9981032013893127,0.9389762282371521,1.0,1.0,19.0
272.0,16.0,18.0,2.0,39.0,0.9515523910522461,0.9485926628112793,3.0,0.9993683099746704,0.9389762282371521,1.0,1.0,19.0
273.0,16.0,18.0,2.0,40.0,0.9641961455345154,0.9593435525894165,3.0,0.9983033537864685,0.9389762282371521,1.0,1.0,19.0
274.0,16.0,18.0,2.0,41.0,0.9547624588012695,0.9497476816177368,3.0,0.9981881380081177,0.9389762282371521,1.0,1.0,19.0
275.0,16.0,18.0,2.0,42.0,0.9681521654129028,0.9681485295295715,5.0,1.0,0.9389762282371521,1.0,1.0,19.0
276.0,16.0,18.0,2.0,43.0,0.9686663150787354,0.9686654806137085,4.0,1.0,0.9389762282371521,1.0,1.0,19.0
277.0,16.0,18.0,2.0,44.0,0.9588751792907715,0.9588742256164551,4.0,1.0,0.9389762282371521,1.0,1.0,19.0
278.0,16.0,18.0,2.0,45.0,0.9713732004165649,0.9707298278808594,6.0,0.9999702572822571,0.9389762282371521,1.0,1.0,19.0
279.0,16.0,18.0,2.0,46.0,0.9713862538337708,0.9707421064376831,6.0,0.9999700784683228,0.9389762282371521,1.0,1.0,19.0
280.0,16.0,18.0,2.0,47.0,0.9659054279327393,0.9630007743835449,3.0,0.9993916749954224,0.9389762282371521,1.0,1.0,19.0
281.0,16.0,18.0,2.0,48.0,0.96395343542099,0.9599536657333374,3.0,0.9988469481468201,0.9389762282371521,1.0,1.0,19.0
282.0,16.0,18.0,2.0,49.0,0.9580654501914978,0.955001950263977,3.0,0.9993234276771545,0.9389762282371521,1.0,1.0,19.0
283.0,16.0,18.0,2.0,50.0,0.9441497325897217,0.942529559135437,6.0,0.9998106360435486,0.9389762282371521,1.0,0.9999999403953552,19.0
284.0,16.0,18.0,2.0,51.0,0.9513648748397827,0.9493787288665771,3.0,0.9997155070304871,0.9389762282371521,1.0,1.0,19.0
285.0,16.0,18.0,2.0,52.0,0.9453687071800232,0.9446424245834351,3.0,0.9999619722366333,0.9389762282371521,1.0,1.0,19.0
286.0,16.0,18.0,2.0,53.0,0.9423313736915588,0.9397073984146118,3.0,0.999503493309021,0.9389762282371521,1.0,1.0,19.0
287.0,16.0,18.0,2.0,54.0,0.9563323259353638,0.9543694257736206,3.0,0.9997220635414124,0.9389762282371521,1.0,1.0,19.0
288.0,16.0,18.0,2.0,55.0,0.9496513605117798,0.9460755586624146,3.0,0.9990782737731934,0.9389762282371521,1.0,1.0,19.0
289.0,16.0,18.0,2.0,56.0,0.9339160919189453,0.9327964782714844,3.0,0.999909520149231,0.9389762282371521,1.0,1.0,19.0
290.0,16.0,18.0,2.0,57.0,0.9213497638702393,0.9205614924430847,3.0,0.9999551177024841,0.9389762282371521,1.0,1.0,19.0
291.0,16.0,19.0,3.0,57.0,1.0000001192092896,0.9422318935394287,2.0,0.7942255735397339,0.9283806085586548,1.0,1.0,20.0
292.0,16.0,19.0,3.0,58.0,0.9694235324859619,0.9372096657752991,2.0,0.9288560748100281,0.9283806085586548,1.0,1.0,20.0
293.0,16.0,19.0,3.0,59.0,0.9288589954376221,0.9284250736236572,2.0,0.9999864101409912,0.9283806085586548,1.0,0.9999999403953552,20.0
294.0,16.0,19.0,3.0,60.0,0.9331867098808289,0.9316385984420776,6.0,0.9998271465301514,0.9283806085586548,1.0,1.0,20.0
295.0,16.0,19.0,3.0,61.0,0.9356577396392822,0.9336413741111755,6.0,0.9997067451477051,0.9283806085586548,1.0,1.0,20.0
296.0,16.0,19.0,3.0,62.0,0.9353708624839783,0.9331738352775574,6.0,0.9996519088745117,0.9283806085586548,1.0,1.0,20.0
297.0,16.0,19.0,3.0,63.0,0.9416708946228027,0.9416537880897522,13.0,0.9999998807907104,0.9283806085586548,1.0,1.0,20.0
298.0,16.0,19.0,3.0,64.0,0.9416761994361877,0.9416590929031372,13.0,0.9999998807907104,0.9283806085586548,1.0,1.0,20.0
299.0,16.0,19.0,3.0,65.0,0.9436393976211548,0.9433975219726562,3.0,0.999995768070221,0.9283806085586548,1.0,1.0,20.0
300.0,16.0,19.0,3.0,66.0,0.9389951229095459,0.936671793460846,6.0,0.9996107220649719,0.9283806085586548,1.0,1.0,20.0
301.0,16.0,19.0,3.0,67.0,0.9334549307823181,0.9321818351745605,6.0,0.9998830556869507,0.9283806085586548,1.0,1.0,20.0
302.0,16.0,19.0,3.0,68.0,0.9356364011764526,0.9333986639976501,6.0,0.9996389150619507,0.9283806085586548,1.0,1.0,20.0
303.0,16.0,19.0,3.0,69.0,0.9300239086151123,0.9285572171211243,6.0,0.9998448491096497,0.9283806085586548,1.0,1.0,20.0
304.0,16.0,19.0,3.0,70.0,0.9374455809593201,0.9374438524246216,13.0,1.0,0.9283806085586548,1.0,1.0,20.0
305.0,16.0,19.0,3.0,71.0,0.9402541518211365,0.9402503371238708,13.0,1.0,0.9283806085586548,1.0,1.0,20.0
306.0,16.0,19.0,3.0,72.0,0.9371134042739868,0.9371067881584167,13.0,1.0,0.9283806085586548,1.0,1.0,20.0
307.0,16.0,19.0,3.0,73.0,0.949186384677887,0.9491832256317139,13.0,1.0,0.9283806085586548,1.0,1.0,20.0
308.0,16.0,19.0,3.0,74.0,0.9491937160491943,0.9491904973983765,13.0,1.0,0.9283806085586548,1.0,1.0,20.0
309.0,16.0,19.0,3.0,74.0,0.937038004398346,0.9334086179733276,2.0,0.9990503787994385,0.9283806085586548,1.0,1.0,20.0
310.0,16.0,19.0,3.0,74.0,0.9484581351280212,0.947867751121521,11.0,0.99997478723526,0.9283806085586548,1.0,1.0,20.0
311.0,16.0,19.0,3.0,74.0,0.9398890733718872,0.9393116235733032,11.0,0.9999759197235107,0.9283806085586548,1.0,1.0,20.0
312.0,16.0,19.0,3.0,75.0,0.9394896030426025,0.9387953281402588,11.0,0.999965250492096,0.9283806085586548,1.0,1.0,20.0
313.0,16.0,19.0,3.0,76.0,0.9394614696502686,0.9387704133987427,11.0,0.9999656081199646,0.9283806085586548,1.0,0.9999999403953552,20.0
314.0,16.0,19.0,3.0,77.0,0.9339933395385742,0.9336737394332886,8.0,0.9999926090240479,0.9283806085586548,1.0,0.9999999403953552,20.0
315.0,16.0,19.0,3.0,78.0,0.9390144348144531,0.9379265308380127,8.0,0.9999145865440369,0.9283806085586548,1.0,1.0,20.0
316.0,16.0,19.0,3.0,79.0,0.9024325013160706,0.8998771905899048,6.0,0.9995291233062744,0.9283806085586548,1.0,1.0,20.0
317.0,16.0,19.0,3.0,80.0,0.920870304107666,0.920500636100769,8.0,0.9999901056289673,0.9283806085586548,1.0,1.0,20.0
318.0,16.0,19.0,3.0,80.0,0.9309123158454895,0.9278991222381592,8.0,0.9993452429771423,0.9283806085586548,1.0,0.9999999403953552,20.0
319.0,16.0,19.0,3.0,80.0,0.9358039498329163,0.9350382089614868,8.0,0.9999576807022095,0.9283806085586548,1.0,1.0,20.0
320.0,16.0,19.0,3.0,81.0,0.9357966780662537,0.9350347518920898,8.0,0.9999580383300781,0.9283806085586548,1.0,1.0,20.0
321.0,16.0,19.0,3.0,82.0,0.9431259632110596,0.93281090259552,3.0,0.9923654794692993,0.9283806085586548,1.0,1.0,20.0
322.0,16.0,19.0,3.0,83.0,0.9322919845581055,0.9282199740409851,2.0,0.9988048672676086,0.9283806085586548,1.0,1.0,20.0
323.0,16.0,19.0,3.0,84.0,0.9253629446029663,0.9234800338745117,6.0,0.9997442364692688,0.9283806085586548,1.0,0.9999999403953552,20.0
324.0,16.0,19.0,3.0,84.0,0.9230402708053589,0.9217684864997864,2.0,0.9998832941055298,0.9283806085586548,1.0,1.0,20.0
325.0,16.0,19.0,3.0,84.0,0.921878457069397,0.9150978326797485,2.0,0.9966910481452942,0.9283806085586548,1.0,1.0,20.0
326.0,16.0,19.0,3.0,85.0,0.9508519768714905,0.9250516295433044,2.0,0.9535350799560547,0.9283806085586548,1.0,1.0,20.0
327.0,16.0,19.0,3.0,86.0,0.9456183314323425,0.9262816905975342,2.0,0.9735244512557983,0.9283806085586548,1.0,1.0,20.0
328.0,16.0,19.0,3.0,87.0,0.9334680438041687,0.9186545610427856,2.0,0.9843427538871765,0.9283806085586548,1.0,1.0,20.0
329.0,16.0,19.0,3.0,88.0,0.9335039258003235,0.9186654090881348,2.0,0.9842904210090637,0.9283806085586548,1.0,0.9999999403953552,20.0
330.0,16.0,19.0,3.0,89.0,0.93278968334198,0.9165151119232178,2.0,0.9811443090438843,0.9283806085586548,1.0,1.0,20.0
331.0,16.0,19.0,3.0,90.0,0.9232252836227417,0.9222615957260132,3.0,0.9999330043792725,0.9283806085586548,1.0,1.0,20.0
332.0,16.0,19.0,3.0,91.0,0.9392620325088501,0.936596155166626,8.0,0.9994874596595764,0.9283806085586548,1.0,1.0,20.0
333.0,16.0,19.0,3.0,92.0,0.9393872022628784,0.9393025636672974,8.0,0.999999463558197,0.9283806085586548,1.0,1.0,20.0
334.0,16.0,19.0,3.0,92.0,0.9131923913955688,0.9063605070114136,8.0,0.9966409802436829,0.9283806085586548,1.0,1.0,20.0
335.0,16.0,19.0,3.0,92.0,0.9074500799179077,0.8985249996185303,8.0,0.994276762008667,0.9283806085586548,1.0,1.0,20.0
336.0,16.0,19.0,3.0,92.0,0.9312006831169128,0.9250010251998901,8.0,0.9972327947616577,0.9283806085586548,1.0,1.0,20.0
337.0,16.0,19.0,3.0,92.0,0.9311978816986084,0.9250017404556274,8.0,0.997235894203186,0.9283806085586548,1.0,1.0,20.0
338.0,16.0,19.0,3.0,92.0,0.9250432252883911,0.9205324649810791,8.0,0.9985337257385254,0.9283806085586548,1.0,0.9999999403953552,20.0
339.0,16.0,19.0,3.0,92.0,0.9085116386413574,0.903578519821167,8.0,0.9982466101646423,0.9283806085586548,1.0,0.9999999403953552,20.0
340.0,16.0,19.0,3.0,92.0,0.9085108041763306,0.9035834074020386,8.0,0.9982507824897766,0.9283806085586548,1.0,1.0,20.0
341.0,16.0,19.0,3.0,92.0,0.9084659814834595,0.9035487174987793,8.0,0.9982579946517944,0.9283806085586548,1.0,1.0,20.0
342.0,16.0,19.0,3.0,92.0,0.924604058265686,0.9246024489402771,12.0,1.0,0.9283806085586548,1.0,1.0,20.0
343.0,16.0,19.0,3.0,93.0,0.915996253490448,0.9124956130981445,8.0,0.9991165995597839,0.9283806085586548,1.0,1.0,20.0
344.0,16.0,19.0,3.0,94.0,0.9206129312515259,0.9189404249191284,8.0,0.9997982382774353,0.9283806085586548,1.0,0.9999999403953552,20.0
345.0,16.0,19.0,3.0,95.0,0.9206018447875977,0.9189276099205017,8.0,0.9997977614402771,0.9283806085586548,1.0,1.0,20.0
346.0,16.0,19.0,3.0,95.0,0.9119088649749756,0.9078753590583801,8.0,0.9988273978233337,0.9283806085586548,1.0,0.9999999403953552,20.0
347.0,16.0,19.0,3.0,95.0,0.9005889296531677,0.8981057405471802,2.0,0.9995553493499756,0.9283806085586548,1.0,0.9999999403953552,20.0
348.0,16.0,20.0,4.0,95.0,1.0,0.9473534822463989,3.0,0.82472163438797,0.918681263923645,1.0,1.0,21.0
349.0,16.0,20.0,4.0,96.0,0.997951328754425,0.950063943862915,3.0,0.8517861366271973,0.918681263923645,1.0,1.0,21.0
350.0,16.0,20.0,4.0,96.0,0.991298496723175,0.9521856307983398,3.0,0.8975490927696228,0.918681263923645,1.0,1.0,21.0
351.0,16.0,20.0,4.0,96.0,0.9911435842514038,0.9451713562011719,3.0,0.8622687458992004,0.918681263923645,1.0,1.0,21.0
352.0,16.0,20.0,4.0,96.0,0.9918802976608276,0.9478002786636353,3.0,0.8723697066307068,0.918681263923645,1.0,1.0,21.0
353.0,16.0,20.0,4.0,96.0,0.9938367605209351,0.9418044090270996,3.0,0.8282893300056458,0.918681263923645,1.0,1.0,21.0
354.0,16.0,20.0,4.0,96.0,0.9955952167510986,0.9524966478347778,3.0,0.8775030970573425,0.918681263923645,1.0,1.0,21.0
355.0,16.0,20.0,4.0,96.0,0.9895774722099304,0.9525811076164246,3.0,0.9076353311538696,0.918681263923645,1.0,0.9999999403953552,21.0
356.0,16.0,20.0,4.0,96.0,0.9969390034675598,0.9469611644744873,3.0,0.8400670289993286,0.918681263923645,1.0,1.0,21.0
357.0,16.0,20.0,4.0,96.0,0.9893358945846558,0.9493969082832336,3.0,0.8935041427612305,0.918681263923645,1.0,1.0,21.0
358.0,16.0,20.0,4.0,96.0,0.9923381805419922,0.9447894096374512,3.0,0.8536582589149475,0.918681263923645,1.0,0.9999999403953552,21.0
359.0,16.0,20.0,4.0,96.0,0.9886326789855957,0.9474353790283203,3.0,0.8872300982475281,0.918681263923645,1.0,1.0,21.0
360.0,16.0,20.0,4.0,96.0,0.9875705242156982,0.9391605257987976,3.0,0.8488826155662537,0.918681263923645,1.0,1.0,21.0
361.0,16.0,20.0,4.0,96.0,0.9771689176559448,0.9278152585029602,3.0,0.8435954451560974,0.918681263923645,1.0,1.0,21.0
362.0,16.0,20.0,4.0,96.0,0.9762856960296631,0.9239684343338013,3.0,0.8266366720199585,0.918681263923645,1.0,1.0,21.0
363.0,16.0,20.0,4.0,96.0,0.9758346080780029,0.9219603538513184,3.0,0.8175287246704102,0.918681263923645,1.0,1.0,21.0
364.0,16.0,20.0,4.0,96.0,0.9758512377738953,0.9219752550125122,3.0,0.8175185918807983,0.918681263923645,1.0,0.9999999403953552,21.0
365.0,16.0,20.0,4.0,96.0,0.98529052734375,0.9321579337120056,3.0,0.8218837380409241,0.918681263923645,1.0,1.0,21.0
366.0,16.0,20.0,4.0,96.0,0.9852797985076904,0.9321507811546326,3.0,0.8219043612480164,0.918681263923645,1.0,0.9999999403953552,21.0
367.0,16.0,20.0,4.0,96.0,0.9856237173080444,0.9312841892242432,3.0,0.8147828578948975,0.918681263923645,1.0,1.0,21.0
368.0,16.0,20.0,4.0,96.0,0.9794150590896606,0.9251575469970703,3.0,0.8152673840522766,0.918681263923645,1.0,1.0,21.0
369.0,16.0,20.0,4.0,96.0,0.9794625043869019,0.9251745343208313,3.0,0.8150876760482788,0.918681263923645,1.0,1.0,21.0
370.0,16.0,20.0,4.0,96.0,0.9702326655387878,0.9036668539047241,3.0,0.7394550442695618,0.918681263923645,1.0,1.0,21.0
371.0,16.0,20.0,4.0,96.0,0.9638946056365967,0.8936879634857178,3.0,0.7162139415740967,0.918681263923645,1.0,1.0,21.0
372.0,16.0,20.0,4.0,96.0,0.973807692527771,0.9065512418746948,3.0,0.7350650429725647,0.918681263923645,1.0,1.0,21.0
373.0,16.0,20.0,4.0,96.0,0.9694321155548096,0.9030170440673828,3.0,0.7404117584228516,0.918681263923645,1.0,0.9999999403953552,21.0
374.0,16.0,20.0,4.0,96.0,0.9703695774078369,0.9046744108200073,3.0,0.7449750304222107,0.918681263923645,1.0,1.0,21.0
375.0,16.0,20.0,4.0,96.0,0.9703810811042786,0.904687762260437,3.0,0.7449861764907837,0.918681263923645,1.0,0.9999999403953552,21.0
376.0,16.0,20.0,4.0,96.0,0.9517174959182739,0.8980650901794434,3.0,0.818834662437439,0.918681263923645,1.0,1.0,21.0
377.0,16.0,20.0,4.0,96.0,0.9694634079933167,0.9141299724578857,3.0,0.8088797926902771,0.918681263923645,1.0,1.0,21.0
378.0,16.0,20.0,4.0,96.0,0.9586418867111206,0.8937248587608337,3.0,0.7498924732208252,0.918681263923645,1.0,0.9999999403953552,21.0
379.0,16.0,20.0,4.0,96.0,0.9586596488952637,0.8937394618988037,3.0,0.7498727440834045,0.918681263923645,1.0,1.0,21.0
380.0,16.0,20.0,4.0,96.0,0.9554139375686646,0.8891640901565552,3.0,0.7414600849151611,0.918681263923645,1.0,1.0,21.0
381.0,16.0,20.0,4.0,96.0,0.9428486824035645,0.8781349658966064,3.0,0.7511755228042603,0.918681263923645,1.0,1.0,21.0
382.0,16.0,20.0,4.0,96.0,0.7015788555145264,0.6784834265708923,2.0,0.9625256657600403,0.918681263923645,1.0,1.0,21.0
383.0,16.0,20.0,4.0,96.0,0.7015814185142517,0.6784563064575195,2.0,0.9624319076538086,0.918681263923645,1.0,1.0,21.0
384.0,16.0,20.0,4.0,96.0,0.7109016180038452,0.6925536394119263,2.0,0.9761186242103577,0.918681263923645,1.0,0.9999999403953552,21.0
385.0,16.0,20.0,4.0,96.0,0.6969965696334839,0.6828798055648804,2.0,0.9857667684555054,0.918681263923645,1.0,1.0,21.0
386.0,16.0,20.0,4.0,96.0,0.6913312673568726,0.6786174774169922,2.0,0.9884336590766907,0.918681263923645,1.0,1.0,21.0
387.0,16.0,20.0,4.0,96.0,0.6973480582237244,0.6800424456596375,2.0,0.9787160158157349,0.918681263923645,1.0,0.9999999403953552,21.0
388.0,16.0,20.0,4.0,96.0,0.7037315964698792,0.6832360029220581,2.0,0.9703232049942017,0.918681263923645,1.0,1.0,21.0
389.0,16.0,20.0,4.0,96.0,0.6885728240013123,0.6690436601638794,2.0,0.9730046391487122,0.918681263923645,1.0,1.0,21.0
390.0,16.0,20.0,4.0,96.0,0.6995948553085327,0.6794653534889221,2.0,0.9713528156280518,0.918681263923645,1.0,1.0,21.0
391.0,16.0,20.0,4.0,96.0,0.6682284474372864,0.6499134302139282,2.0,0.9762029051780701,0.918681263923645,1.0,1.0,21.0
392.0,16.0,20.0,4.0,96.0,0.6683738827705383,0.650081992149353,2.0,0.9762619733810425,0.918681263923645,1.0,1.0,21.0
393.0,16.0,20.0,4.0,96.0,0.6924683451652527,0.6782466769218445,2.0,0.9855565428733826,0.918681263923645,1.0,0.9999999403953552,21.0
394.0,16.0,20.0,4.0,96.0,0.7064266204833984,0.6888559460639954,2.0,0.9780689477920532,0.918681263923645,1.0,1.0,21.0
395.0,16.0,20.0,4.0,96.0,0.6987041234970093,0.6844379901885986,2.0,0.9854671359062195,0.918681263923645,1.0,1.0,21.0
396.0,16.0,20.0,4.0,96.0,0.6953529119491577,0.6822937726974487,2.0,0.9878021478652954,0.918681263923645,1.0,1.0,21.0
397.0,16.0,20.0,4.0,96.0,0.7071661949157715,0.6888608932495117,2.0,0.9762277603149414,0.918681263923645,1.0,1.0,21.0
398.0,16.0,20.0,4.0,96.0,0.7244627475738525,0.70987468957901,2.0,0.9848106503486633,0.918681263923645,1.0,1.0,21.0
399.0,16.0,20.0,4.0,96.0,0.7576804161071777,0.7425820827484131,2.0,0.9837417006492615,0.918681263923645,1.0,1.0,21.0
400.0,16.0,20.0,4.0,96.0,0.7257912158966064,0.7046410441398621,2.0,0.9684396386146545,0.918681263923645,1.0,1.0,22.0
401.0,16.0,20.0,4.0,96.0,0.6634747982025146,0.6542597413063049,2.0,0.9939004778862,0.918681263923645,1.0,1.0,22.0
402.0,16.0,20.0,4.0,96.0,0.6642923355102539,0.6565298438072205,2.0,0.9956664443016052,0.918681263923645,1.0,1.0,22.0
403.0,16.0,20.0,4.0,96.0,0.6674445271492004,0.6538141965866089,2.0,0.9867218732833862,0.918681263923645,1.0,1.0,22.0
404.0,16.0,20.0,4.0,96.0,0.7051428556442261,0.6883020401000977,2.0,0.9798281192779541,0.918681263923645,1.0,1.0,22.0
405.0,16.0,20.0,4.0,96.0,0.7332801818847656,0.7186744213104248,2.0,0.9847741723060608,0.918681263923645,1.0,1.0,22.0
406.0,16.0,20.0,4.0,96.0,0.7156493663787842,0.702894926071167,2.0,0.9883602261543274,0.918681263923645,1.0,1.0,22.0
