threshold,category,frame,image_path,compare_model,membank_conf,membank_weird,membank_border,membank_tiny,membank_large,compare_conf,compare_weird,reason
0.15,membank_good_fda_mix_bad,2736,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02737.jpg,fda_mix,0.4234,0,0,0,0,0.7702,1,threshold=0.15; membank conf=0.423 weird=0 border=0 tiny=0 large=0; compare conf=0.770 weird=1
0.15,membank_good_fda_mix_bad,2739,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02740.jpg,fda_mix,0.5771,0,0,0,0,0.4223,1,threshold=0.15; membank conf=0.577 weird=0 border=0 tiny=0 large=0; compare conf=0.422 weird=1
0.15,membank_good_fda_mix_bad,2740,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02741.jpg,fda_mix,0.4641,0,0,0,0,0.7808,1,threshold=0.15; membank conf=0.464 weird=0 border=0 tiny=0 large=0; compare conf=0.781 weird=1
0.15,membank_good_fda_mix_bad,2741,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02742.jpg,fda_mix,0.4304,0,0,0,0,0.7856,1,threshold=0.15; membank conf=0.430 weird=0 border=0 tiny=0 large=0; compare conf=0.786 weird=1
0.15,membank_good_fda_mix_bad,2742,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02743.jpg,fda_mix,0.4304,0,0,0,0,0.7856,1,threshold=0.15; membank conf=0.430 weird=0 border=0 tiny=0 large=0; compare conf=0.786 weird=1
0.15,membank_good_fda_mix_bad,2743,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02744.jpg,fda_mix,0.4869,0,0,0,0,0.8600,1,threshold=0.15; membank conf=0.487 weird=0 border=0 tiny=0 large=0; compare conf=0.860 weird=1
0.15,membank_good_fda_mix_bad,2744,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02745.jpg,fda_mix,0.4404,0,0,0,0,0.7210,1,threshold=0.15; membank conf=0.440 weird=0 border=0 tiny=0 large=0; compare conf=0.721 weird=1
0.15,membank_good_fda_mix_bad,2745,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02746.jpg,fda_mix,0.4260,0,0,0,0,0.5692,1,threshold=0.15; membank conf=0.426 weird=0 border=0 tiny=0 large=0; compare conf=0.569 weird=1
0.15,membank_good_fda_mix_bad,2746,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02747.jpg,fda_mix,0.6967,0,0,0,0,0.8129,1,threshold=0.15; membank conf=0.697 weird=0 border=0 tiny=0 large=0; compare conf=0.813 weird=1
0.15,membank_good_fda_mix_bad,2750,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02751.jpg,fda_mix,0.6680,0,0,0,0,0.7420,1,threshold=0.15; membank conf=0.668 weird=0 border=0 tiny=0 large=0; compare conf=0.742 weird=1
0.15,membank_good_fda_mix_bad,2751,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02752.jpg,fda_mix,0.6532,0,0,0,0,0.6040,1,threshold=0.15; membank conf=0.653 weird=0 border=0 tiny=0 large=0; compare conf=0.604 weird=1
0.15,membank_good_fda_mix_bad,2752,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02753.jpg,fda_mix,0.7198,0,0,0,0,0.6785,1,threshold=0.15; membank conf=0.720 weird=0 border=0 tiny=0 large=0; compare conf=0.679 weird=1
0.15,membank_good_fda_mix_bad,2753,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02754.jpg,fda_mix,0.6994,0,0,0,0,0.3510,1,threshold=0.15; membank conf=0.699 weird=0 border=0 tiny=0 large=0; compare conf=0.351 weird=1
0.15,membank_good_fda_mix_bad,2754,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02755.jpg,fda_mix,0.7157,0,0,0,0,0.7815,1,threshold=0.15; membank conf=0.716 weird=0 border=0 tiny=0 large=0; compare conf=0.781 weird=1
0.15,membank_good_fda_mix_bad,2755,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02756.jpg,fda_mix,0.5952,0,0,0,0,0.7650,1,threshold=0.15; membank conf=0.595 weird=0 border=0 tiny=0 large=0; compare conf=0.765 weird=1
0.15,membank_good_fda_mix_bad,2756,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02757.jpg,fda_mix,0.7186,0,0,0,0,0.6607,1,threshold=0.15; membank conf=0.719 weird=0 border=0 tiny=0 large=0; compare conf=0.661 weird=1
0.15,membank_good_fda_mix_bad,2757,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02758.jpg,fda_mix,0.7224,0,0,0,0,0.7771,0,threshold=0.15; membank conf=0.722 weird=0 border=0 tiny=0 large=0; compare conf=0.777 weird=0
0.15,membank_good_fda_mix_bad,2758,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02759.jpg,fda_mix,0.7234,0,0,0,0,0.7470,1,threshold=0.15; membank conf=0.723 weird=0 border=0 tiny=0 large=0; compare conf=0.747 weird=1
0.15,membank_good_fda_mix_bad,2759,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02760.jpg,fda_mix,0.7399,0,0,0,0,0.7186,0,threshold=0.15; membank conf=0.740 weird=0 border=0 tiny=0 large=0; compare conf=0.719 weird=0
0.15,membank_good_fda_mix_bad,2760,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02761.jpg,fda_mix,0.6962,0,0,0,0,0.7300,1,threshold=0.15; membank conf=0.696 weird=0 border=0 tiny=0 large=0; compare conf=0.730 weird=1
0.15,membank_good_fda_mix_bad,2761,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02762.jpg,fda_mix,0.6594,0,0,0,0,0.8212,1,threshold=0.15; membank conf=0.659 weird=0 border=0 tiny=0 large=0; compare conf=0.821 weird=1
0.15,membank_good_fda_mix_bad,2762,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02763.jpg,fda_mix,0.7186,0,0,0,0,0.8250,1,threshold=0.15; membank conf=0.719 weird=0 border=0 tiny=0 large=0; compare conf=0.825 weird=1
0.15,membank_good_fda_mix_bad,2763,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02764.jpg,fda_mix,0.7286,0,0,0,0,0.8097,0,threshold=0.15; membank conf=0.729 weird=0 border=0 tiny=0 large=0; compare conf=0.810 weird=0
0.15,membank_good_fda_mix_bad,2765,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02766.jpg,fda_mix,0.7133,0,0,0,0,0.8006,1,threshold=0.15; membank conf=0.713 weird=0 border=0 tiny=0 large=0; compare conf=0.801 weird=1
0.15,membank_good_fda_mix_bad,2766,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02767.jpg,fda_mix,0.6869,0,0,0,0,0.7974,1,threshold=0.15; membank conf=0.687 weird=0 border=0 tiny=0 large=0; compare conf=0.797 weird=1
0.15,membank_good_fda_mix_bad,2767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02768.jpg,fda_mix,0.6686,0,0,0,0,0.8449,1,threshold=0.15; membank conf=0.669 weird=0 border=0 tiny=0 large=0; compare conf=0.845 weird=1
0.15,membank_good_fda_mix_bad,2768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02769.jpg,fda_mix,0.6964,0,0,0,0,0.8143,1,threshold=0.15; membank conf=0.696 weird=0 border=0 tiny=0 large=0; compare conf=0.814 weird=1
0.15,membank_good_fda_mix_bad,2769,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02770.jpg,fda_mix,0.7203,0,0,0,0,0.7505,1,threshold=0.15; membank conf=0.720 weird=0 border=0 tiny=0 large=0; compare conf=0.751 weird=1
0.15,membank_good_fda_mix_bad,2770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02771.jpg,fda_mix,0.7203,0,0,0,0,0.7505,1,threshold=0.15; membank conf=0.720 weird=0 border=0 tiny=0 large=0; compare conf=0.751 weird=1
0.15,membank_good_fda_mix_bad,2771,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02772.jpg,fda_mix,0.7448,0,0,0,0,0.5470,1,threshold=0.15; membank conf=0.745 weird=0 border=0 tiny=0 large=0; compare conf=0.547 weird=1
0.15,membank_good_fda_mix_bad,2774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02775.jpg,fda_mix,0.7443,0,0,0,0,0.7937,1,threshold=0.15; membank conf=0.744 weird=0 border=0 tiny=0 large=0; compare conf=0.794 weird=1
0.15,membank_good_fda_mix_bad,2775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02776.jpg,fda_mix,0.7369,0,0,0,0,0.8499,1,threshold=0.15; membank conf=0.737 weird=0 border=0 tiny=0 large=0; compare conf=0.850 weird=1
0.15,membank_good_fda_mix_bad,2776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02777.jpg,fda_mix,0.7212,0,0,0,0,0.6770,1,threshold=0.15; membank conf=0.721 weird=0 border=0 tiny=0 large=0; compare conf=0.677 weird=1
0.15,membank_good_fda_mix_bad,2777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02778.jpg,fda_mix,0.7709,0,0,0,0,0.8472,0,threshold=0.15; membank conf=0.771 weird=0 border=0 tiny=0 large=0; compare conf=0.847 weird=0
0.15,membank_good_fda_mix_bad,2779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02780.jpg,fda_mix,0.7609,0,0,0,0,0.6262,1,threshold=0.15; membank conf=0.761 weird=0 border=0 tiny=0 large=0; compare conf=0.626 weird=1
0.15,membank_good_fda_mix_bad,2794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02795.jpg,fda_mix,0.7758,0,0,0,0,0.3628,1,threshold=0.15; membank conf=0.776 weird=0 border=0 tiny=0 large=0; compare conf=0.363 weird=1
0.15,membank_good_fda_mix_bad,2795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02796.jpg,fda_mix,0.7469,0,0,0,0,0.5484,1,threshold=0.15; membank conf=0.747 weird=0 border=0 tiny=0 large=0; compare conf=0.548 weird=1
0.15,membank_good_fda_mix_bad,2796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02797.jpg,fda_mix,0.8436,0,0,0,0,0.6604,0,threshold=0.15; membank conf=0.844 weird=0 border=0 tiny=0 large=0; compare conf=0.660 weird=0
0.15,membank_good_fda_mix_bad,2800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02801.jpg,fda_mix,0.8148,0,0,0,0,0.4079,1,threshold=0.15; membank conf=0.815 weird=0 border=0 tiny=0 large=0; compare conf=0.408 weird=1
0.15,membank_good_fda_mix_bad,2801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02802.jpg,fda_mix,0.8376,0,0,0,0,0.5948,0,threshold=0.15; membank conf=0.838 weird=0 border=0 tiny=0 large=0; compare conf=0.595 weird=0
0.15,membank_good_fda_mix_bad,2806,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02807.jpg,fda_mix,0.8773,0,0,0,0,0.4979,1,threshold=0.15; membank conf=0.877 weird=0 border=0 tiny=0 large=0; compare conf=0.498 weird=1
0.15,membank_good_fda_mix_bad,2807,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02808.jpg,fda_mix,0.8473,0,0,0,0,0.7956,0,threshold=0.15; membank conf=0.847 weird=0 border=0 tiny=0 large=0; compare conf=0.796 weird=0
0.15,membank_good_fda_mix_bad,2808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02809.jpg,fda_mix,0.8565,0,0,0,0,0.4947,1,threshold=0.15; membank conf=0.856 weird=0 border=0 tiny=0 large=0; compare conf=0.495 weird=1
0.15,membank_good_fda_mix_bad,2809,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02810.jpg,fda_mix,0.8960,0,0,0,0,0.6604,0,threshold=0.15; membank conf=0.896 weird=0 border=0 tiny=0 large=0; compare conf=0.660 weird=0
0.15,membank_good_fda_mix_bad,2810,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02811.jpg,fda_mix,0.9009,0,0,0,0,0.5143,1,threshold=0.15; membank conf=0.901 weird=0 border=0 tiny=0 large=0; compare conf=0.514 weird=1
0.15,membank_good_fda_mix_bad,2811,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02812.jpg,fda_mix,0.9009,0,0,0,0,0.5143,1,threshold=0.15; membank conf=0.901 weird=0 border=0 tiny=0 large=0; compare conf=0.514 weird=1
0.15,membank_good_fda_mix_bad,2812,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02813.jpg,fda_mix,0.9107,0,0,0,0,0.5392,0,threshold=0.15; membank conf=0.911 weird=0 border=0 tiny=0 large=0; compare conf=0.539 weird=0
0.15,membank_good_fda_mix_bad,2819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02820.jpg,fda_mix,0.8289,0,0,0,0,0.6790,1,threshold=0.15; membank conf=0.829 weird=0 border=0 tiny=0 large=0; compare conf=0.679 weird=1
0.15,membank_good_fda_mix_bad,2820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02821.jpg,fda_mix,0.8289,0,0,0,0,0.6790,1,threshold=0.15; membank conf=0.829 weird=0 border=0 tiny=0 large=0; compare conf=0.679 weird=1
0.15,membank_good_fda_mix_bad,2821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02822.jpg,fda_mix,0.7732,0,0,0,0,0.5873,1,threshold=0.15; membank conf=0.773 weird=0 border=0 tiny=0 large=0; compare conf=0.587 weird=1
0.15,membank_good_fda_mix_bad,2822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02823.jpg,fda_mix,0.8545,0,0,0,0,0.7023,1,threshold=0.15; membank conf=0.854 weird=0 border=0 tiny=0 large=0; compare conf=0.702 weird=1
0.15,membank_good_fda_mix_bad,2823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02824.jpg,fda_mix,0.8077,0,0,0,0,0.6770,1,threshold=0.15; membank conf=0.808 weird=0 border=0 tiny=0 large=0; compare conf=0.677 weird=1
0.15,membank_good_fda_mix_bad,2824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02825.jpg,fda_mix,0.8943,0,0,0,0,0.7877,0,threshold=0.15; membank conf=0.894 weird=0 border=0 tiny=0 large=0; compare conf=0.788 weird=0
0.15,membank_good_fda_mix_bad,2836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02837.jpg,fda_mix,0.8808,0,0,0,0,0.4832,1,threshold=0.15; membank conf=0.881 weird=0 border=0 tiny=0 large=0; compare conf=0.483 weird=1
0.15,membank_good_fda_mix_bad,2837,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02838.jpg,fda_mix,0.9186,0,0,0,0,0.4952,1,threshold=0.15; membank conf=0.919 weird=0 border=0 tiny=0 large=0; compare conf=0.495 weird=1
0.15,membank_good_fda_mix_bad,2838,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02839.jpg,fda_mix,0.9133,0,0,0,0,0.8775,0,threshold=0.15; membank conf=0.913 weird=0 border=0 tiny=0 large=0; compare conf=0.877 weird=0
0.15,membank_good_fda_mix_bad,2854,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02855.jpg,fda_mix,0.8306,0,0,0,0,0.4569,1,threshold=0.15; membank conf=0.831 weird=0 border=0 tiny=0 large=0; compare conf=0.457 weird=1
0.15,membank_good_fda_mix_bad,2855,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02856.jpg,fda_mix,0.8252,0,0,0,0,0.5173,0,threshold=0.15; membank conf=0.825 weird=0 border=0 tiny=0 large=0; compare conf=0.517 weird=0
0.15,membank_good_fda_mix_bad,2861,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02862.jpg,fda_mix,0.8666,0,0,0,0,0.1954,1,threshold=0.15; membank conf=0.867 weird=0 border=0 tiny=0 large=0; compare conf=0.195 weird=1
0.15,membank_good_fda_mix_bad,2864,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02865.jpg,fda_mix,0.8165,0,0,0,0,0.3823,1,threshold=0.15; membank conf=0.816 weird=0 border=0 tiny=0 large=0; compare conf=0.382 weird=1
0.15,membank_good_fda_mix_bad,2865,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02866.jpg,fda_mix,0.6751,0,0,0,0,0.4895,0,threshold=0.15; membank conf=0.675 weird=0 border=0 tiny=0 large=0; compare conf=0.489 weird=0
0.15,membank_low_conf_candidate,2871,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02872.jpg,,0.2197,0,0,0,0,,,threshold=0.15; membank conf=0.220 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2872,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02873.jpg,fda_mix,0.1334,0,0,0,0,0.7236,0,threshold=0.15; membank conf=0.133 weird=0 border=0 tiny=0 large=0; compare conf=0.724 weird=0
0.15,fda_mix_good_membank_bad,2873,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02874.jpg,fda_mix,0.1261,0,0,0,0,0.7913,0,threshold=0.15; membank conf=0.126 weird=0 border=0 tiny=0 large=0; compare conf=0.791 weird=0
0.15,fda_mix_good_membank_bad,2874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02875.jpg,fda_mix,0.0753,0,0,0,0,0.6283,0,threshold=0.15; membank conf=0.075 weird=0 border=0 tiny=0 large=0; compare conf=0.628 weird=0
0.15,membank_no_detection_or_tiny_conf,2874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02875.jpg,,0.0753,0,0,0,0,,,threshold=0.15; membank conf=0.075 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02876.jpg,fda_mix,0.0947,1,1,0,0,0.7814,0,threshold=0.15; membank conf=0.095 weird=1 border=1 tiny=0 large=0; compare conf=0.781 weird=0
0.15,membank_no_detection_or_tiny_conf,2875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02876.jpg,,0.0947,1,1,0,0,,,threshold=0.15; membank conf=0.095 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02876.jpg,,0.0947,1,1,0,0,,,threshold=0.15; membank conf=0.095 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02877.jpg,fda_mix,0.1340,1,1,0,0,0.8225,0,threshold=0.15; membank conf=0.134 weird=1 border=1 tiny=0 large=0; compare conf=0.822 weird=0
0.15,membank_weird_or_border,2876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02877.jpg,,0.1340,1,1,0,0,,,threshold=0.15; membank conf=0.134 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02878.jpg,fda_mix,0.0388,1,1,0,0,0.7567,0,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0; compare conf=0.757 weird=0
0.15,membank_no_detection_or_tiny_conf,2877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02878.jpg,,0.0388,1,1,0,0,,,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02878.jpg,,0.0388,1,1,0,0,,,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02879.jpg,fda_mix,0.0104,1,1,0,0,0.7634,0,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0; compare conf=0.763 weird=0
0.15,membank_no_detection_or_tiny_conf,2878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02879.jpg,,0.0104,1,1,0,0,,,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02879.jpg,,0.0104,1,1,0,0,,,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02880.jpg,fda_mix,0.0104,1,1,0,0,0.7634,0,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0; compare conf=0.763 weird=0
0.15,membank_no_detection_or_tiny_conf,2879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02880.jpg,,0.0104,1,1,0,0,,,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02880.jpg,,0.0104,1,1,0,0,,,threshold=0.15; membank conf=0.010 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02881.jpg,fda_mix,0.0046,0,0,0,0,0.7815,0,threshold=0.15; membank conf=0.005 weird=0 border=0 tiny=0 large=0; compare conf=0.782 weird=0
0.15,membank_no_detection_or_tiny_conf,2880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02881.jpg,,0.0046,0,0,0,0,,,threshold=0.15; membank conf=0.005 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02882.jpg,fda_mix,0.0537,1,1,0,0,0.6774,0,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0; compare conf=0.677 weird=0
0.15,membank_no_detection_or_tiny_conf,2881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02882.jpg,,0.0537,1,1,0,0,,,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02882.jpg,,0.0537,1,1,0,0,,,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02883.jpg,fda_mix,0.0537,1,1,0,0,0.6774,0,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0; compare conf=0.677 weird=0
0.15,membank_no_detection_or_tiny_conf,2882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02883.jpg,,0.0537,1,1,0,0,,,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02883.jpg,,0.0537,1,1,0,0,,,threshold=0.15; membank conf=0.054 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02884.jpg,fda_mix,0.0410,1,1,0,0,0.6674,0,threshold=0.15; membank conf=0.041 weird=1 border=1 tiny=0 large=0; compare conf=0.667 weird=0
0.15,membank_no_detection_or_tiny_conf,2883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02884.jpg,,0.0410,1,1,0,0,,,threshold=0.15; membank conf=0.041 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02884.jpg,,0.0410,1,1,0,0,,,threshold=0.15; membank conf=0.041 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02885.jpg,fda_mix,0.0073,1,1,0,0,0.5010,0,threshold=0.15; membank conf=0.007 weird=1 border=1 tiny=0 large=0; compare conf=0.501 weird=0
0.15,membank_no_detection_or_tiny_conf,2884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02885.jpg,,0.0073,1,1,0,0,,,threshold=0.15; membank conf=0.007 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02885.jpg,,0.0073,1,1,0,0,,,threshold=0.15; membank conf=0.007 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02886.jpg,fda_mix,0.0385,1,1,0,0,0.4020,0,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0; compare conf=0.402 weird=0
0.15,membank_no_detection_or_tiny_conf,2885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02886.jpg,,0.0385,1,1,0,0,,,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02886.jpg,,0.0385,1,1,0,0,,,threshold=0.15; membank conf=0.039 weird=1 border=1 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02887.jpg,fda_mix,0.0792,1,1,0,0,0.6007,0,threshold=0.15; membank conf=0.079 weird=1 border=1 tiny=0 large=0; compare conf=0.601 weird=0
0.15,membank_no_detection_or_tiny_conf,2886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02887.jpg,,0.0792,1,1,0,0,,,threshold=0.15; membank conf=0.079 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02887.jpg,,0.0792,1,1,0,0,,,threshold=0.15; membank conf=0.079 weird=1 border=1 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2887,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02888.jpg,,0.0877,0,0,0,0,,,threshold=0.15; membank conf=0.088 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2888,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02889.jpg,,0.0552,0,0,0,0,,,threshold=0.15; membank conf=0.055 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2889,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02890.jpg,fda_mix,0.0293,0,0,0,0,0.3155,0,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0; compare conf=0.316 weird=0
0.15,membank_no_detection_or_tiny_conf,2889,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02890.jpg,,0.0293,0,0,0,0,,,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2890,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02891.jpg,fda_mix,0.0098,0,0,0,0,0.5931,0,threshold=0.15; membank conf=0.010 weird=0 border=0 tiny=0 large=0; compare conf=0.593 weird=0
0.15,membank_no_detection_or_tiny_conf,2890,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02891.jpg,,0.0098,0,0,0,0,,,threshold=0.15; membank conf=0.010 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2891,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02892.jpg,fda_mix,0.0330,0,0,0,0,0.3778,0,threshold=0.15; membank conf=0.033 weird=0 border=0 tiny=0 large=0; compare conf=0.378 weird=0
